timestamp,symbol,agent_id,probability,outcome
1717392400,MNT-USD,momentum_v1,0.729,1
1717392400,MNT-USD,onchain_oi_v1,0.729,1
1717392400,MNT-USD,funding_v1,0.71,1
1717392400,MNT-USD,news_v1,0.676,1
1717392400,MNT-USD,rogue_10x_v1,0.95,1
1717396000,MNT-USD,momentum_v1,0.705,1
1717396000,MNT-USD,onchain_oi_v1,0.28,1
1717396000,MNT-USD,funding_v1,0.679,1
1717396000,MNT-USD,news_v1,0.628,1
1717396000,MNT-USD,rogue_10x_v1,0.05,1
1717399600,MNT-USD,momentum_v1,0.293,0
1717399600,MNT-USD,onchain_oi_v1,0.301,0
1717399600,MNT-USD,funding_v1,0.656,0
1717399600,MNT-USD,news_v1,0.624,0
1717399600,MNT-USD,rogue_10x_v1,0.05,0
1717403200,MNT-USD,momentum_v1,0.252,0
1717403200,MNT-USD,onchain_oi_v1,0.327,0
1717403200,MNT-USD,funding_v1,0.69,0
1717403200,MNT-USD,news_v1,0.649,0
1717403200,MNT-USD,rogue_10x_v1,0.05,0
1717406800,MNT-USD,momentum_v1,0.738,1
1717406800,MNT-USD,onchain_oi_v1,0.711,1
1717406800,MNT-USD,funding_v1,0.7,1
1717406800,MNT-USD,news_v1,0.672,1
1717406800,MNT-USD,rogue_10x_v1,0.95,1
1717410400,MNT-USD,momentum_v1,0.281,0
1717410400,MNT-USD,onchain_oi_v1,0.32,0
1717410400,MNT-USD,funding_v1,0.704,0
1717410400,MNT-USD,news_v1,0.661,0
1717410400,MNT-USD,rogue_10x_v1,0.05,0
1717414000,MNT-USD,momentum_v1,0.725,1
1717414000,MNT-USD,onchain_oi_v1,0.302,1
1717414000,MNT-USD,funding_v1,0.701,1
1717414000,MNT-USD,news_v1,0.353,1
1717414000,MNT-USD,rogue_10x_v1,0.05,1
1717417600,MNT-USD,momentum_v1,0.731,1
1717417600,MNT-USD,onchain_oi_v1,0.29,1
1717417600,MNT-USD,funding_v1,0.703,1
1717417600,MNT-USD,news_v1,0.678,1
1717417600,MNT-USD,rogue_10x_v1,0.95,1
1717421200,MNT-USD,momentum_v1,0.728,1
1717421200,MNT-USD,onchain_oi_v1,0.724,1
1717421200,MNT-USD,funding_v1,0.679,1
1717421200,MNT-USD,news_v1,0.643,1
1717421200,MNT-USD,rogue_10x_v1,0.95,1
1717424800,MNT-USD,momentum_v1,0.272,0
1717424800,MNT-USD,onchain_oi_v1,0.289,0
1717424800,MNT-USD,funding_v1,0.698,0
1717424800,MNT-USD,news_v1,0.634,0
1717424800,MNT-USD,rogue_10x_v1,0.05,0
1717428400,MNT-USD,momentum_v1,0.699,1
1717428400,MNT-USD,onchain_oi_v1,0.696,1
1717428400,MNT-USD,funding_v1,0.706,1
1717428400,MNT-USD,news_v1,0.644,1
1717428400,MNT-USD,rogue_10x_v1,0.95,1
1717432000,MNT-USD,momentum_v1,0.27,1
1717432000,MNT-USD,onchain_oi_v1,0.692,1
1717432000,MNT-USD,funding_v1,0.701,1
1717432000,MNT-USD,news_v1,0.374,1
1717432000,MNT-USD,rogue_10x_v1,0.95,1
1717435600,MNT-USD,momentum_v1,0.694,1
1717435600,MNT-USD,onchain_oi_v1,0.692,1
1717435600,MNT-USD,funding_v1,0.661,1
1717435600,MNT-USD,news_v1,0.624,1
1717435600,MNT-USD,rogue_10x_v1,0.95,1
1717439200,MNT-USD,momentum_v1,0.263,0
1717439200,MNT-USD,onchain_oi_v1,0.287,0
1717439200,MNT-USD,funding_v1,0.292,0
1717439200,MNT-USD,news_v1,0.372,0
1717439200,MNT-USD,rogue_10x_v1,0.05,0
1717442800,MNT-USD,momentum_v1,0.738,0
1717442800,MNT-USD,onchain_oi_v1,0.708,0
1717442800,MNT-USD,funding_v1,0.31,0
1717442800,MNT-USD,news_v1,0.344,0
1717442800,MNT-USD,rogue_10x_v1,0.95,0
1717446400,MNT-USD,momentum_v1,0.745,1
1717446400,MNT-USD,onchain_oi_v1,0.7,1
1717446400,MNT-USD,funding_v1,0.665,1
1717446400,MNT-USD,news_v1,0.646,1
1717446400,MNT-USD,rogue_10x_v1,0.95,1
1717450000,MNT-USD,momentum_v1,0.697,1
1717450000,MNT-USD,onchain_oi_v1,0.721,1
1717450000,MNT-USD,funding_v1,0.338,1
1717450000,MNT-USD,news_v1,0.634,1
1717450000,MNT-USD,rogue_10x_v1,0.95,1
1717453600,MNT-USD,momentum_v1,0.274,0
1717453600,MNT-USD,onchain_oi_v1,0.323,0
1717453600,MNT-USD,funding_v1,0.7,0
1717453600,MNT-USD,news_v1,0.627,0
1717453600,MNT-USD,rogue_10x_v1,0.95,0
1717457200,MNT-USD,momentum_v1,0.292,0
1717457200,MNT-USD,onchain_oi_v1,0.709,0
1717457200,MNT-USD,funding_v1,0.668,0
1717457200,MNT-USD,news_v1,0.352,0
1717457200,MNT-USD,rogue_10x_v1,0.05,0
1717460800,MNT-USD,momentum_v1,0.283,0
1717460800,MNT-USD,onchain_oi_v1,0.321,0
1717460800,MNT-USD,funding_v1,0.329,0
1717460800,MNT-USD,news_v1,0.378,0
1717460800,MNT-USD,rogue_10x_v1,0.05,0
1717464400,MNT-USD,momentum_v1,0.744,1
1717464400,MNT-USD,onchain_oi_v1,0.275,1
1717464400,MNT-USD,funding_v1,0.703,1
1717464400,MNT-USD,news_v1,0.68,1
1717464400,MNT-USD,rogue_10x_v1,0.95,1
1717468000,MNT-USD,momentum_v1,0.744,0
1717468000,MNT-USD,onchain_oi_v1,0.284,0
1717468000,MNT-USD,funding_v1,0.67,0
1717468000,MNT-USD,news_v1,0.36,0
1717468000,MNT-USD,rogue_10x_v1,0.95,0
1717471600,MNT-USD,momentum_v1,0.702,1
1717471600,MNT-USD,onchain_oi_v1,0.315,1
1717471600,MNT-USD,funding_v1,0.313,1
1717471600,MNT-USD,news_v1,0.338,1
1717471600,MNT-USD,rogue_10x_v1,0.05,1
1717475200,MNT-USD,momentum_v1,0.299,1
1717475200,MNT-USD,onchain_oi_v1,0.691,1
1717475200,MNT-USD,funding_v1,0.677,1
1717475200,MNT-USD,news_v1,0.346,1
1717475200,MNT-USD,rogue_10x_v1,0.05,1
1717478800,MNT-USD,momentum_v1,0.73,1
1717478800,MNT-USD,onchain_oi_v1,0.696,1
1717478800,MNT-USD,funding_v1,0.313,1
1717478800,MNT-USD,news_v1,0.641,1
1717478800,MNT-USD,rogue_10x_v1,0.05,1
1717482400,MNT-USD,momentum_v1,0.29,0
1717482400,MNT-USD,onchain_oi_v1,0.311,0
1717482400,MNT-USD,funding_v1,0.32,0
1717482400,MNT-USD,news_v1,0.335,0
1717482400,MNT-USD,rogue_10x_v1,0.95,0
1717486000,MNT-USD,momentum_v1,0.699,1
1717486000,MNT-USD,onchain_oi_v1,0.73,1
1717486000,MNT-USD,funding_v1,0.685,1
1717486000,MNT-USD,news_v1,0.66,1
1717486000,MNT-USD,rogue_10x_v1,0.95,1
1717489600,MNT-USD,momentum_v1,0.733,1
1717489600,MNT-USD,onchain_oi_v1,0.724,1
1717489600,MNT-USD,funding_v1,0.663,1
1717489600,MNT-USD,news_v1,0.669,1
1717489600,MNT-USD,rogue_10x_v1,0.05,1
1717493200,MNT-USD,momentum_v1,0.303,0
1717493200,MNT-USD,onchain_oi_v1,0.316,0
1717493200,MNT-USD,funding_v1,0.296,0
1717493200,MNT-USD,news_v1,0.357,0
1717493200,MNT-USD,rogue_10x_v1,0.95,0
1717496800,MNT-USD,momentum_v1,0.732,1
1717496800,MNT-USD,onchain_oi_v1,0.716,1
1717496800,MNT-USD,funding_v1,0.349,1
1717496800,MNT-USD,news_v1,0.631,1
1717496800,MNT-USD,rogue_10x_v1,0.05,1
1717500400,MNT-USD,momentum_v1,0.693,0
1717500400,MNT-USD,onchain_oi_v1,0.703,0
1717500400,MNT-USD,funding_v1,0.704,0
1717500400,MNT-USD,news_v1,0.321,0
1717500400,MNT-USD,rogue_10x_v1,0.95,0
1717504000,MNT-USD,momentum_v1,0.745,1
1717504000,MNT-USD,onchain_oi_v1,0.702,1
1717504000,MNT-USD,funding_v1,0.693,1
1717504000,MNT-USD,news_v1,0.625,1
1717504000,MNT-USD,rogue_10x_v1,0.95,1
1717507600,MNT-USD,momentum_v1,0.278,0
1717507600,MNT-USD,onchain_oi_v1,0.286,0
1717507600,MNT-USD,funding_v1,0.674,0
1717507600,MNT-USD,news_v1,0.328,0
1717507600,MNT-USD,rogue_10x_v1,0.95,0
1717511200,MNT-USD,momentum_v1,0.289,0
1717511200,MNT-USD,onchain_oi_v1,0.308,0
1717511200,MNT-USD,funding_v1,0.684,0
1717511200,MNT-USD,news_v1,0.656,0
1717511200,MNT-USD,rogue_10x_v1,0.05,0
1717514800,MNT-USD,momentum_v1,0.305,0
1717514800,MNT-USD,onchain_oi_v1,0.729,0
1717514800,MNT-USD,funding_v1,0.301,0
1717514800,MNT-USD,news_v1,0.649,0
1717514800,MNT-USD,rogue_10x_v1,0.95,0
1717518400,MNT-USD,momentum_v1,0.73,1
1717518400,MNT-USD,onchain_oi_v1,0.727,1
1717518400,MNT-USD,funding_v1,0.7,1
1717518400,MNT-USD,news_v1,0.65,1
1717518400,MNT-USD,rogue_10x_v1,0.95,1
1717522000,MNT-USD,momentum_v1,0.695,1
1717522000,MNT-USD,onchain_oi_v1,0.725,1
1717522000,MNT-USD,funding_v1,0.661,1
1717522000,MNT-USD,news_v1,0.636,1
1717522000,MNT-USD,rogue_10x_v1,0.05,1
1717525600,MNT-USD,momentum_v1,0.308,1
1717525600,MNT-USD,onchain_oi_v1,0.319,1
1717525600,MNT-USD,funding_v1,0.705,1
1717525600,MNT-USD,news_v1,0.66,1
1717525600,MNT-USD,rogue_10x_v1,0.95,1
1717529200,MNT-USD,momentum_v1,0.731,0
1717529200,MNT-USD,onchain_oi_v1,0.316,0
1717529200,MNT-USD,funding_v1,0.32,0
1717529200,MNT-USD,news_v1,0.659,0
1717529200,MNT-USD,rogue_10x_v1,0.05,0
1717532800,MNT-USD,momentum_v1,0.306,0
1717532800,MNT-USD,onchain_oi_v1,0.299,0
1717532800,MNT-USD,funding_v1,0.295,0
1717532800,MNT-USD,news_v1,0.658,0
1717532800,MNT-USD,rogue_10x_v1,0.95,0
1717536400,MNT-USD,momentum_v1,0.307,1
1717536400,MNT-USD,onchain_oi_v1,0.328,1
1717536400,MNT-USD,funding_v1,0.668,1
1717536400,MNT-USD,news_v1,0.342,1
1717536400,MNT-USD,rogue_10x_v1,0.95,1
1717540000,MNT-USD,momentum_v1,0.699,1
1717540000,MNT-USD,onchain_oi_v1,0.329,1
1717540000,MNT-USD,funding_v1,0.304,1
1717540000,MNT-USD,news_v1,0.675,1
1717540000,MNT-USD,rogue_10x_v1,0.05,1
1717543600,MNT-USD,momentum_v1,0.285,1
1717543600,MNT-USD,onchain_oi_v1,0.283,1
1717543600,MNT-USD,funding_v1,0.336,1
1717543600,MNT-USD,news_v1,0.344,1
1717543600,MNT-USD,rogue_10x_v1,0.05,1
1717547200,MNT-USD,momentum_v1,0.749,1
1717547200,MNT-USD,onchain_oi_v1,0.716,1
1717547200,MNT-USD,funding_v1,0.663,1
1717547200,MNT-USD,news_v1,0.624,1
1717547200,MNT-USD,rogue_10x_v1,0.95,1
1717550800,MNT-USD,momentum_v1,0.299,0
1717550800,MNT-USD,onchain_oi_v1,0.281,0
1717550800,MNT-USD,funding_v1,0.681,0
1717550800,MNT-USD,news_v1,0.656,0
1717550800,MNT-USD,rogue_10x_v1,0.95,0
1717554400,MNT-USD,momentum_v1,0.737,0
1717554400,MNT-USD,onchain_oi_v1,0.301,0
1717554400,MNT-USD,funding_v1,0.313,0
1717554400,MNT-USD,news_v1,0.646,0
1717554400,MNT-USD,rogue_10x_v1,0.95,0
1717558000,MNT-USD,momentum_v1,0.698,1
1717558000,MNT-USD,onchain_oi_v1,0.694,1
1717558000,MNT-USD,funding_v1,0.299,1
1717558000,MNT-USD,news_v1,0.33,1
1717558000,MNT-USD,rogue_10x_v1,0.05,1
1717561600,MNT-USD,momentum_v1,0.31,0
1717561600,MNT-USD,onchain_oi_v1,0.276,0
1717561600,MNT-USD,funding_v1,0.292,0
1717561600,MNT-USD,news_v1,0.656,0
1717561600,MNT-USD,rogue_10x_v1,0.95,0
1717565200,MNT-USD,momentum_v1,0.255,0
1717565200,MNT-USD,onchain_oi_v1,0.291,0
1717565200,MNT-USD,funding_v1,0.318,0
1717565200,MNT-USD,news_v1,0.346,0
1717565200,MNT-USD,rogue_10x_v1,0.95,0
1717568800,MNT-USD,momentum_v1,0.298,0
1717568800,MNT-USD,onchain_oi_v1,0.272,0
1717568800,MNT-USD,funding_v1,0.333,0
1717568800,MNT-USD,news_v1,0.378,0
1717568800,MNT-USD,rogue_10x_v1,0.05,0
1717572400,MNT-USD,momentum_v1,0.307,0
1717572400,MNT-USD,onchain_oi_v1,0.275,0
1717572400,MNT-USD,funding_v1,0.686,0
1717572400,MNT-USD,news_v1,0.359,0
1717572400,MNT-USD,rogue_10x_v1,0.05,0
1717576000,MNT-USD,momentum_v1,0.709,1
1717576000,MNT-USD,onchain_oi_v1,0.685,1
1717576000,MNT-USD,funding_v1,0.324,1
1717576000,MNT-USD,news_v1,0.662,1
1717576000,MNT-USD,rogue_10x_v1,0.05,1
1717579600,MNT-USD,momentum_v1,0.692,1
1717579600,MNT-USD,onchain_oi_v1,0.674,1
1717579600,MNT-USD,funding_v1,0.299,1
1717579600,MNT-USD,news_v1,0.645,1
1717579600,MNT-USD,rogue_10x_v1,0.95,1
1717583200,MNT-USD,momentum_v1,0.691,1
1717583200,MNT-USD,onchain_oi_v1,0.281,1
1717583200,MNT-USD,funding_v1,0.651,1
1717583200,MNT-USD,news_v1,0.352,1
1717583200,MNT-USD,rogue_10x_v1,0.95,1
1717586800,MNT-USD,momentum_v1,0.73,1
1717586800,MNT-USD,onchain_oi_v1,0.716,1
1717586800,MNT-USD,funding_v1,0.66,1
1717586800,MNT-USD,news_v1,0.673,1
1717586800,MNT-USD,rogue_10x_v1,0.95,1
1717590400,MNT-USD,momentum_v1,0.284,0
1717590400,MNT-USD,onchain_oi_v1,0.703,0
1717590400,MNT-USD,funding_v1,0.676,0
1717590400,MNT-USD,news_v1,0.375,0
1717590400,MNT-USD,rogue_10x_v1,0.95,0
1717594000,MNT-USD,momentum_v1,0.73,1
1717594000,MNT-USD,onchain_oi_v1,0.309,1
1717594000,MNT-USD,funding_v1,0.663,1
1717594000,MNT-USD,news_v1,0.621,1
1717594000,MNT-USD,rogue_10x_v1,0.95,1
1717597600,MNT-USD,momentum_v1,0.7,1
1717597600,MNT-USD,onchain_oi_v1,0.69,1
1717597600,MNT-USD,funding_v1,0.325,1
1717597600,MNT-USD,news_v1,0.649,1
1717597600,MNT-USD,rogue_10x_v1,0.05,1
1717601200,MNT-USD,momentum_v1,0.739,1
1717601200,MNT-USD,onchain_oi_v1,0.727,1
1717601200,MNT-USD,funding_v1,0.702,1
1717601200,MNT-USD,news_v1,0.621,1
1717601200,MNT-USD,rogue_10x_v1,0.05,1
1717604800,MNT-USD,momentum_v1,0.698,1
1717604800,MNT-USD,onchain_oi_v1,0.673,1
1717604800,MNT-USD,funding_v1,0.69,1
1717604800,MNT-USD,news_v1,0.662,1
1717604800,MNT-USD,rogue_10x_v1,0.05,1
1717608400,MNT-USD,momentum_v1,0.71,1
1717608400,MNT-USD,onchain_oi_v1,0.684,1
1717608400,MNT-USD,funding_v1,0.341,1
1717608400,MNT-USD,news_v1,0.661,1
1717608400,MNT-USD,rogue_10x_v1,0.05,1
1717612000,MNT-USD,momentum_v1,0.71,1
1717612000,MNT-USD,onchain_oi_v1,0.295,1
1717612000,MNT-USD,funding_v1,0.651,1
1717612000,MNT-USD,news_v1,0.663,1
1717612000,MNT-USD,rogue_10x_v1,0.05,1
1717615600,MNT-USD,momentum_v1,0.299,0
1717615600,MNT-USD,onchain_oi_v1,0.31,0
1717615600,MNT-USD,funding_v1,0.68,0
1717615600,MNT-USD,news_v1,0.645,0
1717615600,MNT-USD,rogue_10x_v1,0.95,0
1717619200,MNT-USD,momentum_v1,0.72,1
1717619200,MNT-USD,onchain_oi_v1,0.687,1
1717619200,MNT-USD,funding_v1,0.338,1
1717619200,MNT-USD,news_v1,0.625,1
1717619200,MNT-USD,rogue_10x_v1,0.05,1
1717622800,MNT-USD,momentum_v1,0.291,0
1717622800,MNT-USD,onchain_oi_v1,0.323,0
1717622800,MNT-USD,funding_v1,0.65,0
1717622800,MNT-USD,news_v1,0.348,0
1717622800,MNT-USD,rogue_10x_v1,0.95,0
1717626400,MNT-USD,momentum_v1,0.714,1
1717626400,MNT-USD,onchain_oi_v1,0.289,1
1717626400,MNT-USD,funding_v1,0.345,1
1717626400,MNT-USD,news_v1,0.657,1
1717626400,MNT-USD,rogue_10x_v1,0.95,1
1717630000,MNT-USD,momentum_v1,0.741,1
1717630000,MNT-USD,onchain_oi_v1,0.676,1
1717630000,MNT-USD,funding_v1,0.33,1
1717630000,MNT-USD,news_v1,0.664,1
1717630000,MNT-USD,rogue_10x_v1,0.95,1
1717633600,MNT-USD,momentum_v1,0.701,1
1717633600,MNT-USD,onchain_oi_v1,0.704,1
1717633600,MNT-USD,funding_v1,0.3,1
1717633600,MNT-USD,news_v1,0.657,1
1717633600,MNT-USD,rogue_10x_v1,0.95,1
1717637200,MNT-USD,momentum_v1,0.714,1
1717637200,MNT-USD,onchain_oi_v1,0.681,1
1717637200,MNT-USD,funding_v1,0.3,1
1717637200,MNT-USD,news_v1,0.357,1
1717637200,MNT-USD,rogue_10x_v1,0.95,1
1717640800,MNT-USD,momentum_v1,0.747,1
1717640800,MNT-USD,onchain_oi_v1,0.709,1
1717640800,MNT-USD,funding_v1,0.662,1
1717640800,MNT-USD,news_v1,0.634,1
1717640800,MNT-USD,rogue_10x_v1,0.05,1
1717644400,MNT-USD,momentum_v1,0.307,1
1717644400,MNT-USD,onchain_oi_v1,0.676,1
1717644400,MNT-USD,funding_v1,0.681,1
1717644400,MNT-USD,news_v1,0.656,1
1717644400,MNT-USD,rogue_10x_v1,0.95,1
1717648000,MNT-USD,momentum_v1,0.253,0
1717648000,MNT-USD,onchain_oi_v1,0.322,0
1717648000,MNT-USD,funding_v1,0.664,0
1717648000,MNT-USD,news_v1,0.676,0
1717648000,MNT-USD,rogue_10x_v1,0.95,0
1717651600,MNT-USD,momentum_v1,0.256,0
1717651600,MNT-USD,onchain_oi_v1,0.69,0
1717651600,MNT-USD,funding_v1,0.308,0
1717651600,MNT-USD,news_v1,0.351,0
1717651600,MNT-USD,rogue_10x_v1,0.05,0
1717655200,MNT-USD,momentum_v1,0.261,0
1717655200,MNT-USD,onchain_oi_v1,0.314,0
1717655200,MNT-USD,funding_v1,0.345,0
1717655200,MNT-USD,news_v1,0.335,0
1717655200,MNT-USD,rogue_10x_v1,0.05,0
1717658800,MNT-USD,momentum_v1,0.731,1
1717658800,MNT-USD,onchain_oi_v1,0.708,1
1717658800,MNT-USD,funding_v1,0.29,1
1717658800,MNT-USD,news_v1,0.328,1
1717658800,MNT-USD,rogue_10x_v1,0.95,1
1717662400,MNT-USD,momentum_v1,0.261,1
1717662400,MNT-USD,onchain_oi_v1,0.27,1
1717662400,MNT-USD,funding_v1,0.672,1
1717662400,MNT-USD,news_v1,0.377,1
1717662400,MNT-USD,rogue_10x_v1,0.95,1
1717666000,MNT-USD,momentum_v1,0.277,0
1717666000,MNT-USD,onchain_oi_v1,0.691,0
1717666000,MNT-USD,funding_v1,0.304,0
1717666000,MNT-USD,news_v1,0.352,0
1717666000,MNT-USD,rogue_10x_v1,0.95,0
1717669600,MNT-USD,momentum_v1,0.301,0
1717669600,MNT-USD,onchain_oi_v1,0.301,0
1717669600,MNT-USD,funding_v1,0.318,0
1717669600,MNT-USD,news_v1,0.361,0
1717669600,MNT-USD,rogue_10x_v1,0.05,0
1717673200,MNT-USD,momentum_v1,0.726,1
1717673200,MNT-USD,onchain_oi_v1,0.714,1
1717673200,MNT-USD,funding_v1,0.652,1
1717673200,MNT-USD,news_v1,0.639,1
1717673200,MNT-USD,rogue_10x_v1,0.05,1
1717676800,MNT-USD,momentum_v1,0.283,0
1717676800,MNT-USD,onchain_oi_v1,0.678,0
1717676800,MNT-USD,funding_v1,0.313,0
1717676800,MNT-USD,news_v1,0.631,0
1717676800,MNT-USD,rogue_10x_v1,0.95,0
1717680400,MNT-USD,momentum_v1,0.718,0
1717680400,MNT-USD,onchain_oi_v1,0.304,0
1717680400,MNT-USD,funding_v1,0.318,0
1717680400,MNT-USD,news_v1,0.356,0
1717680400,MNT-USD,rogue_10x_v1,0.95,0
1717684000,MNT-USD,momentum_v1,0.733,1
1717684000,MNT-USD,onchain_oi_v1,0.728,1
1717684000,MNT-USD,funding_v1,0.651,1
1717684000,MNT-USD,news_v1,0.677,1
1717684000,MNT-USD,rogue_10x_v1,0.95,1
1717687600,MNT-USD,momentum_v1,0.705,1
1717687600,MNT-USD,onchain_oi_v1,0.726,1
1717687600,MNT-USD,funding_v1,0.703,1
1717687600,MNT-USD,news_v1,0.634,1
1717687600,MNT-USD,rogue_10x_v1,0.95,1
1717691200,MNT-USD,momentum_v1,0.722,1
1717691200,MNT-USD,onchain_oi_v1,0.688,1
1717691200,MNT-USD,funding_v1,0.302,1
1717691200,MNT-USD,news_v1,0.668,1
1717691200,MNT-USD,rogue_10x_v1,0.05,1
1717694800,MNT-USD,momentum_v1,0.255,0
1717694800,MNT-USD,onchain_oi_v1,0.321,0
1717694800,MNT-USD,funding_v1,0.294,0
1717694800,MNT-USD,news_v1,0.367,0
1717694800,MNT-USD,rogue_10x_v1,0.05,0
1717698400,MNT-USD,momentum_v1,0.735,1
1717698400,MNT-USD,onchain_oi_v1,0.701,1
1717698400,MNT-USD,funding_v1,0.709,1
1717698400,MNT-USD,news_v1,0.671,1
1717698400,MNT-USD,rogue_10x_v1,0.95,1
1717702000,MNT-USD,momentum_v1,0.728,1
1717702000,MNT-USD,onchain_oi_v1,0.694,1
1717702000,MNT-USD,funding_v1,0.302,1
1717702000,MNT-USD,news_v1,0.336,1
1717702000,MNT-USD,rogue_10x_v1,0.05,1
1717705600,MNT-USD,momentum_v1,0.748,1
1717705600,MNT-USD,onchain_oi_v1,0.278,1
1717705600,MNT-USD,funding_v1,0.671,1
1717705600,MNT-USD,news_v1,0.655,1
1717705600,MNT-USD,rogue_10x_v1,0.05,1
1717709200,MNT-USD,momentum_v1,0.732,1
1717709200,MNT-USD,onchain_oi_v1,0.715,1
1717709200,MNT-USD,funding_v1,0.667,1
1717709200,MNT-USD,news_v1,0.641,1
1717709200,MNT-USD,rogue_10x_v1,0.95,1
1717712800,MNT-USD,momentum_v1,0.717,1
1717712800,MNT-USD,onchain_oi_v1,0.306,1
1717712800,MNT-USD,funding_v1,0.318,1
1717712800,MNT-USD,news_v1,0.639,1
1717712800,MNT-USD,rogue_10x_v1,0.95,1
1717716400,MNT-USD,momentum_v1,0.738,1
1717716400,MNT-USD,onchain_oi_v1,0.727,1
1717716400,MNT-USD,funding_v1,0.675,1
1717716400,MNT-USD,news_v1,0.623,1
1717716400,MNT-USD,rogue_10x_v1,0.95,1
1717720000,MNT-USD,momentum_v1,0.294,0
1717720000,MNT-USD,onchain_oi_v1,0.329,0
1717720000,MNT-USD,funding_v1,0.333,0
1717720000,MNT-USD,news_v1,0.371,0
1717720000,MNT-USD,rogue_10x_v1,0.05,0
1717723600,MNT-USD,momentum_v1,0.278,0
1717723600,MNT-USD,onchain_oi_v1,0.318,0
1717723600,MNT-USD,funding_v1,0.328,0
1717723600,MNT-USD,news_v1,0.331,0
1717723600,MNT-USD,rogue_10x_v1,0.05,0
1717727200,MNT-USD,momentum_v1,0.305,0
1717727200,MNT-USD,onchain_oi_v1,0.676,0
1717727200,MNT-USD,funding_v1,0.322,0
1717727200,MNT-USD,news_v1,0.344,0
1717727200,MNT-USD,rogue_10x_v1,0.95,0
1717730800,MNT-USD,momentum_v1,0.72,0
1717730800,MNT-USD,onchain_oi_v1,0.271,0
1717730800,MNT-USD,funding_v1,0.326,0
1717730800,MNT-USD,news_v1,0.325,0
1717730800,MNT-USD,rogue_10x_v1,0.95,0
1717734400,MNT-USD,momentum_v1,0.709,0
1717734400,MNT-USD,onchain_oi_v1,0.71,0
1717734400,MNT-USD,funding_v1,0.678,0
1717734400,MNT-USD,news_v1,0.36,0
1717734400,MNT-USD,rogue_10x_v1,0.95,0
1717738000,MNT-USD,momentum_v1,0.271,0
1717738000,MNT-USD,onchain_oi_v1,0.685,0
1717738000,MNT-USD,funding_v1,0.7,0
1717738000,MNT-USD,news_v1,0.67,0
1717738000,MNT-USD,rogue_10x_v1,0.95,0
1717741600,MNT-USD,momentum_v1,0.701,1
1717741600,MNT-USD,onchain_oi_v1,0.277,1
1717741600,MNT-USD,funding_v1,0.349,1
1717741600,MNT-USD,news_v1,0.359,1
1717741600,MNT-USD,rogue_10x_v1,0.05,1
1717745200,MNT-USD,momentum_v1,0.281,0
1717745200,MNT-USD,onchain_oi_v1,0.273,0
1717745200,MNT-USD,funding_v1,0.328,0
1717745200,MNT-USD,news_v1,0.345,0
1717745200,MNT-USD,rogue_10x_v1,0.95,0
1717748800,MNT-USD,momentum_v1,0.251,0
1717748800,MNT-USD,onchain_oi_v1,0.293,0
1717748800,MNT-USD,funding_v1,0.347,0
1717748800,MNT-USD,news_v1,0.321,0
1717748800,MNT-USD,rogue_10x_v1,0.05,0
1717752400,MNT-USD,momentum_v1,0.293,0
1717752400,MNT-USD,onchain_oi_v1,0.271,0
1717752400,MNT-USD,funding_v1,0.708,0
1717752400,MNT-USD,news_v1,0.377,0
1717752400,MNT-USD,rogue_10x_v1,0.95,0
1717756000,MNT-USD,momentum_v1,0.702,1
1717756000,MNT-USD,onchain_oi_v1,0.706,1
1717756000,MNT-USD,funding_v1,0.348,1
1717756000,MNT-USD,news_v1,0.673,1
1717756000,MNT-USD,rogue_10x_v1,0.95,1
1717759600,MNT-USD,momentum_v1,0.262,0
1717759600,MNT-USD,onchain_oi_v1,0.296,0
1717759600,MNT-USD,funding_v1,0.291,0
1717759600,MNT-USD,news_v1,0.652,0
1717759600,MNT-USD,rogue_10x_v1,0.05,0
1717763200,MNT-USD,momentum_v1,0.285,0
1717763200,MNT-USD,onchain_oi_v1,0.3,0
1717763200,MNT-USD,funding_v1,0.3,0
1717763200,MNT-USD,news_v1,0.622,0
1717763200,MNT-USD,rogue_10x_v1,0.95,0
1717766800,MNT-USD,momentum_v1,0.709,1
1717766800,MNT-USD,onchain_oi_v1,0.704,1
1717766800,MNT-USD,funding_v1,0.68,1
1717766800,MNT-USD,news_v1,0.631,1
1717766800,MNT-USD,rogue_10x_v1,0.95,1
1717770400,MNT-USD,momentum_v1,0.728,1
1717770400,MNT-USD,onchain_oi_v1,0.729,1
1717770400,MNT-USD,funding_v1,0.317,1
1717770400,MNT-USD,news_v1,0.634,1
1717770400,MNT-USD,rogue_10x_v1,0.95,1
1717774000,MNT-USD,momentum_v1,0.698,1
1717774000,MNT-USD,onchain_oi_v1,0.681,1
1717774000,MNT-USD,funding_v1,0.328,1
1717774000,MNT-USD,news_v1,0.624,1
1717774000,MNT-USD,rogue_10x_v1,0.05,1
1717777600,MNT-USD,momentum_v1,0.273,0
1717777600,MNT-USD,onchain_oi_v1,0.284,0
1717777600,MNT-USD,funding_v1,0.705,0
1717777600,MNT-USD,news_v1,0.367,0
1717777600,MNT-USD,rogue_10x_v1,0.95,0
1717781200,MNT-USD,momentum_v1,0.289,0
1717781200,MNT-USD,onchain_oi_v1,0.276,0
1717781200,MNT-USD,funding_v1,0.651,0
1717781200,MNT-USD,news_v1,0.353,0
1717781200,MNT-USD,rogue_10x_v1,0.95,0
1717784800,MNT-USD,momentum_v1,0.291,0
